event_date,event_datetime,visitor_nss,visitor_team,home_team,Money Line Open Visitor,Money Line Open Home,Money Line Visitor,Money Line Home
1/2/2012 0:00,1/2/2012 20:30,3057,Edmonton Oilers,Chicago Blackhawks,,,,
1/2/2012 0:00,1/2/2012 22:30,3059,Colorado Avalanche,Los Angeles Kings,,,,
1/2/2012 0:00,1/2/2012 15:05,3091,Away Goals,Home Goals,,,,
1/1/2012 0:00,1/1/2012 18:05,1,Calgary Flames,Nashville Predators,125,-135,115,-125
1/1/2012 0:00,,1001,Calgary Flames,Nashville Predators,112,-121,107,-116
1/1/2012 0:00,1/1/2012 18:05,1001,Calgary Flames,Nashville Predators,112,-121,107,-116
1/1/2012 0:00,1/1/2012 18:05,3001,Calgary Flames,Nashville Predators,,,,
12/31/2011 0:00,12/31/2011 13:05,51,Edmonton Oilers,New York Islanders,101,-109,120,-130
12/31/2011 0:00,12/31/2011 15:05,53,Pittsburgh Penguins,New Jersey Devils,-120,111,-118,109
12/31/2011 0:00,12/31/2011 17:05,55,Carolina Hurricanes,Tampa Bay Lightning,134,-145,137,-149
12/31/2011 0:00,12/31/2011 18:05,57,Arizona Coyotes,Minnesota Wild,118,-128,110,-119
12/31/2011 0:00,12/31/2011 19:05,59,Montreal Canadiens,Florida Panthers,125,-135,101,-109
12/31/2011 0:00,12/31/2011 19:05,61,Ottawa Senators,Buffalo Sabres,129,-140,105,-114
12/31/2011 0:00,12/31/2011 19:05,63,Toronto Maple Leafs,Winnipeg Jets,115,-125,115,-125
12/31/2011 0:00,12/31/2011 19:05,65,Washington Capitals,Columbus Blue Jackets,-135,125,-125,115
12/31/2011 0:00,12/31/2011 19:05,67,St. Louis Blues,Detroit Red Wings,152,-165,140,-152
12/31/2011 0:00,12/31/2011 20:05,69,Colorado Avalanche,Anaheim Ducks,106,-115,123,-133
12/31/2011 0:00,12/31/2011 20:05,71,Boston Bruins,Dallas Stars,-163,150,-174,160
12/31/2011 0:00,12/31/2011 22:05,73,Vancouver Canucks,Los Angeles Kings,-130,120,-130,120
12/31/2011 0:00,12/31/2011 13:05,91,Away Goals,Home Goals,109,-118,112,-121
12/31/2011 0:00,,1051,Edmonton Oilers,New York Islanders,-102,-106,109,-118
12/31/2011 0:00,12/31/2011 13:05,1051,Edmonton Oilers,New York Islanders,-102,-106,109,-118
12/31/2011 0:00,12/31/2011 15:05,1053,Pittsburgh Penguins,New Jersey Devils,-113,104,-109,101
12/31/2011 0:00,,1053,Pittsburgh Penguins,New Jersey Devils,-113,104,-109,101
12/31/2011 0:00,,1055,Carolina Hurricanes,Tampa Bay Lightning,117,-127,118,-128
12/31/2011 0:00,12/31/2011 17:05,1055,Carolina Hurricanes,Tampa Bay Lightning,117,-127,118,-128
12/31/2011 0:00,12/31/2011 18:05,1057,Arizona Coyotes,Minnesota Wild,108,-117,100,-120
12/31/2011 0:00,,1057,Arizona Coyotes,Minnesota Wild,108,-117,100,-120
12/31/2011 0:00,,1059,Montreal Canadiens,Florida Panthers,112,-121,-102,-106
12/31/2011 0:00,12/31/2011 19:05,1059,Montreal Canadiens,Florida Panthers,112,-121,-102,-106
12/31/2011 0:00,12/31/2011 19:05,1061,Ottawa Senators,Buffalo Sabres,117,-127,-101,-107
12/31/2011 0:00,,1061,Ottawa Senators,Buffalo Sabres,117,-127,-101,-107
12/31/2011 0:00,,1063,Toronto Maple Leafs,Winnipeg Jets,107,-116,107,-116
12/31/2011 0:00,12/31/2011 19:05,1063,Toronto Maple Leafs,Winnipeg Jets,107,-116,107,-116
12/31/2011 0:00,12/31/2011 19:05,1065,Washington Capitals,Columbus Blue Jackets,-121,112,-115,-105
12/31/2011 0:00,,1065,Washington Capitals,Columbus Blue Jackets,-121,112,-115,-105
12/31/2011 0:00,,1067,St. Louis Blues,Detroit Red Wings,131,-142,115,-135
12/31/2011 0:00,12/31/2011 19:05,1067,St. Louis Blues,Detroit Red Wings,131,-142,115,-135
12/31/2011 0:00,12/31/2011 20:05,1069,Colorado Avalanche,Anaheim Ducks,102,-110,115,-125
12/31/2011 0:00,,1069,Colorado Avalanche,Anaheim Ducks,102,-110,115,-125
12/31/2011 0:00,,1071,Boston Bruins,Dallas Stars,-137,126,-144,133
12/31/2011 0:00,12/31/2011 20:05,1071,Boston Bruins,Dallas Stars,-137,126,-144,133
12/31/2011 0:00,12/31/2011 22:05,1073,Vancouver Canucks,Los Angeles Kings,-118,109,-130,110
12/31/2011 0:00,,1073,Vancouver Canucks,Los Angeles Kings,-118,109,-130,110
12/31/2011 0:00,,1091,Away Goals,Home Goals,103,-111,104,-113
12/31/2011 0:00,12/31/2011 13:05,1091,Away Goals,Home Goals,103,-111,104,-113
12/31/2011 0:00,12/31/2011 13:05,3051,Edmonton Oilers,New York Islanders,,,,
12/31/2011 0:00,12/31/2011 15:05,3053,Pittsburgh Penguins,New Jersey Devils,,,,
12/31/2011 0:00,12/31/2011 17:05,3055,Carolina Hurricanes,Tampa Bay Lightning,,,,
12/31/2011 0:00,12/31/2011 18:05,3057,Arizona Coyotes,Minnesota Wild,,,,
12/31/2011 0:00,12/31/2011 19:05,3059,Montreal Canadiens,Florida Panthers,,,,
12/31/2011 0:00,12/31/2011 19:05,3061,Ottawa Senators,Buffalo Sabres,,,,
12/31/2011 0:00,12/31/2011 19:05,3063,Toronto Maple Leafs,Winnipeg Jets,,,,
12/31/2011 0:00,12/31/2011 19:05,3065,Washington Capitals,Columbus Blue Jackets,,,,
12/31/2011 0:00,12/31/2011 19:05,3067,St. Louis Blues,Detroit Red Wings,,,,
12/31/2011 0:00,12/31/2011 20:05,3069,Colorado Avalanche,Anaheim Ducks,,,,
12/31/2011 0:00,12/31/2011 20:05,3071,Boston Bruins,Dallas Stars,,,,
12/31/2011 0:00,12/31/2011 22:05,3073,Vancouver Canucks,Los Angeles Kings,,,,
12/31/2011 0:00,12/31/2011 13:05,3091,Away Goals,Home Goals,,,,
12/30/2011 0:00,12/30/2011 19:05,1,Buffalo Sabres,Washington Capitals,138,-150,141,-153
12/30/2011 0:00,12/30/2011 19:35,3,New York Rangers,Florida Panthers,-115,106,-119,110
12/30/2011 0:00,12/30/2011 19:35,5,Calgary Flames,Ottawa Senators,111,-120,140,-152
12/30/2011 0:00,12/30/2011 20:05,7,Nashville Predators,St. Louis Blues,161,-175,156,-169
12/30/2011 0:00,12/30/2011 20:35,9,Detroit Red Wings,Chicago Blackhawks,120,-130,105,-114
12/30/2011 0:00,12/30/2011 19:05,41,Away Goals,Home Goals,136,-148,140,-152
12/30/2011 0:00,,1001,Buffalo Sabres,Washington Capitals,120,-130,125,-135
12/30/2011 0:00,12/30/2011 19:05,1001,Buffalo Sabres,Washington Capitals,120,-130,125,-135
12/30/2011 0:00,12/30/2011 19:35,1003,New York Rangers,Florida Panthers,-109,101,-118,109
12/30/2011 0:00,,1003,New York Rangers,Florida Panthers,-109,101,-118,109
12/30/2011 0:00,,1005,Calgary Flames,Ottawa Senators,104,-113,122,-132
12/30/2011 0:00,12/30/2011 19:35,1005,Calgary Flames,Ottawa Senators,104,-113,122,-132
12/30/2011 0:00,12/30/2011 20:05,1007,Nashville Predators,St. Louis Blues,133,-144,125,-145
12/30/2011 0:00,,1007,Nashville Predators,St. Louis Blues,133,-144,125,-145
12/30/2011 0:00,,1009,Detroit Red Wings,Chicago Blackhawks,111,-120,-110,-110
12/30/2011 0:00,12/30/2011 20:35,1009,Detroit Red Wings,Chicago Blackhawks,111,-120,-110,-110
12/30/2011 0:00,12/30/2011 19:05,1041,Away Goals,Home Goals,117,-127,122,-132
12/30/2011 0:00,,1041,Away Goals,Home Goals,117,-127,122,-132
12/30/2011 0:00,12/30/2011 19:05,3001,Buffalo Sabres,Washington Capitals,,,,
12/30/2011 0:00,12/30/2011 19:35,3003,New York Rangers,Florida Panthers,,,,
12/30/2011 0:00,12/30/2011 19:35,3005,Calgary Flames,Ottawa Senators,,,,
12/30/2011 0:00,12/30/2011 20:05,3007,Nashville Predators,St. Louis Blues,,,,
12/30/2011 0:00,12/30/2011 20:35,3009,Detroit Red Wings,Chicago Blackhawks,,,,
12/30/2011 0:00,12/30/2011 19:05,3041,Away Goals,Home Goals,,,,
12/29/2011 0:00,12/29/2011 19:05,51,Calgary Flames,New York Islanders,-120,111,-104,-104
12/29/2011 0:00,12/29/2011 19:05,53,Philadelphia Flyers,Pittsburgh Penguins,111,-120,118,-128
12/29/2011 0:00,12/29/2011 19:05,55,Toronto Maple Leafs,Carolina Hurricanes,-109,101,-116,107
12/29/2011 0:00,12/29/2011 19:35,57,Montreal Canadiens,Tampa Bay Lightning,111,-120,-102,-106
12/29/2011 0:00,12/29/2011 20:05,59,Edmonton Oilers,Minnesota Wild,118,-128,110,-119
12/29/2011 0:00,12/29/2011 20:35,61,Los Angeles Kings,Winnipeg Jets,115,-125,107,-116
12/29/2011 0:00,12/29/2011 20:35,63,Columbus Blue Jackets,Dallas Stars,156,-170,136,-147
12/29/2011 0:00,12/29/2011 21:05,65,Arizona Coyotes,Colorado Avalanche,120,-130,117,-127
12/29/2011 0:00,12/29/2011 22:05,67,Vancouver Canucks,Anaheim Ducks,-160,147,-132,122
12/29/2011 0:00,12/29/2011 19:05,91,Away Goals,Home Goals,125,-135,112,-121
12/29/2011 0:00,,1051,Calgary Flames,New York Islanders,-115,106,-106,-102
12/29/2011 0:00,12/29/2011 19:05,1051,Calgary Flames,New York Islanders,-115,106,-106,-102
12/29/2011 0:00,12/29/2011 19:05,1053,Philadelphia Flyers,Pittsburgh Penguins,112,-121,108,-117
12/29/2011 0:00,,1053,Philadelphia Flyers,Pittsburgh Penguins,112,-121,108,-117
12/29/2011 0:00,,1055,Toronto Maple Leafs,Carolina Hurricanes,-106,-102,-115,-105
12/29/2011 0:00,12/29/2011 19:05,1055,Toronto Maple Leafs,Carolina Hurricanes,-106,-102,-115,-105
12/29/2011 0:00,12/29/2011 19:35,1057,Montreal Canadiens,Tampa Bay Lightning,106,-115,-103,-105
12/29/2011 0:00,,1057,Montreal Canadiens,Tampa Bay Lightning,106,-115,-103,-105
12/29/2011 0:00,,1059,Edmonton Oilers,Minnesota Wild,110,-119,106,-115
12/29/2011 0:00,12/29/2011 20:05,1059,Edmonton Oilers,Minnesota Wild,110,-119,106,-115
12/29/2011 0:00,12/29/2011 20:35,1061,Los Angeles Kings,Winnipeg Jets,108,-117,103,-111
12/29/2011 0:00,,1061,Los Angeles Kings,Winnipeg Jets,108,-117,103,-111
12/29/2011 0:00,,1063,Columbus Blue Jackets,Dallas Stars,132,-143,120,-140
12/29/2011 0:00,12/29/2011 20:35,1063,Columbus Blue Jackets,Dallas Stars,132,-143,120,-140
12/29/2011 0:00,12/29/2011 21:05,1065,Arizona Coyotes,Colorado Avalanche,109,-118,109,-118
12/29/2011 0:00,,1065,Arizona Coyotes,Colorado Avalanche,109,-118,109,-118
12/29/2011 0:00,,1067,Vancouver Canucks,Anaheim Ducks,-135,125,-125,115
12/29/2011 0:00,12/29/2011 22:05,1067,Vancouver Canucks,Anaheim Ducks,-135,125,-125,115
12/29/2011 0:00,12/29/2011 19:05,1091,Away Goals,Home Goals,112,-121,103,-111
12/29/2011 0:00,,1091,Away Goals,Home Goals,112,-121,103,-111
12/29/2011 0:00,12/29/2011 19:05,3051,Calgary Flames,New York Islanders,,,,
12/29/2011 0:00,12/29/2011 19:05,3053,Philadelphia Flyers,Pittsburgh Penguins,,,,
12/29/2011 0:00,12/29/2011 19:05,3055,Toronto Maple Leafs,Carolina Hurricanes,,,,
12/29/2011 0:00,12/29/2011 19:35,3057,Montreal Canadiens,Tampa Bay Lightning,,,,
12/29/2011 0:00,12/29/2011 20:05,3059,Edmonton Oilers,Minnesota Wild,,,,
12/29/2011 0:00,12/29/2011 20:35,3061,Los Angeles Kings,Winnipeg Jets,,,,
12/29/2011 0:00,12/29/2011 20:35,3063,Columbus Blue Jackets,Dallas Stars,,,,
12/29/2011 0:00,12/29/2011 21:05,3065,Arizona Coyotes,Colorado Avalanche,,,,
12/29/2011 0:00,12/29/2011 22:05,3067,Vancouver Canucks,Anaheim Ducks,,,,
12/29/2011 0:00,12/29/2011 19:05,3091,Away Goals,Home Goals,,,,
12/28/2011 0:00,12/28/2011 19:05,1,Buffalo Sabres,New Jersey Devils,125,-135,108,-117
12/28/2011 0:00,12/28/2011 19:35,3,New York Rangers,Washington Capitals,106,-115,-104,-104
12/28/2011 0:00,12/28/2011 20:05,5,Minnesota Wild,Nashville Predators,115,-125,108,-117
12/28/2011 0:00,12/28/2011 20:35,7,Los Angeles Kings,Chicago Blackhawks,170,-185,150,-163
12/28/2011 0:00,12/28/2011 21:05,9,Boston Bruins,Arizona Coyotes,-165,152,-181,166
12/28/2011 0:00,12/28/2011 22:35,11,Vancouver Canucks,San Jose Sharks,111,-120,105,-114
12/28/2011 0:00,12/28/2011 19:05,41,Away Goals,Home Goals,109,-118,113,-122
12/28/2011 0:00,,1001,Buffalo Sabres,New Jersey Devils,109,-118,105,-114
12/28/2011 0:00,12/28/2011 19:05,1001,Buffalo Sabres,New Jersey Devils,109,-118,105,-114
12/28/2011 0:00,12/28/2011 19:35,1003,New York Rangers,Washington Capitals,-104,-104,-104,-104
12/28/2011 0:00,,1003,New York Rangers,Washington Capitals,-104,-104,-104,-104
12/28/2011 0:00,,1005,Minnesota Wild,Nashville Predators,106,-115,105,-114
12/28/2011 0:00,12/28/2011 20:05,1005,Minnesota Wild,Nashville Predators,106,-115,105,-114
12/28/2011 0:00,12/28/2011 20:35,1007,Los Angeles Kings,Chicago Blackhawks,142,-154,130,-150
12/28/2011 0:00,,1007,Los Angeles Kings,Chicago Blackhawks,142,-154,130,-150
12/28/2011 0:00,,1009,Boston Bruins,Arizona Coyotes,-143,132,-154,142
12/28/2011 0:00,12/28/2011 21:05,1009,Boston Bruins,Arizona Coyotes,-143,132,-154,142
12/28/2011 0:00,12/28/2011 22:35,1011,Vancouver Canucks,San Jose Sharks,100,-108,103,-111
12/28/2011 0:00,,1011,Vancouver Canucks,San Jose Sharks,100,-108,103,-111
12/28/2011 0:00,,1041,Away Goals,Home Goals,105,-114,104,-113
12/28/2011 0:00,12/28/2011 19:05,1041,Away Goals,Home Goals,105,-114,104,-113
12/28/2011 0:00,12/28/2011 19:05,3001,Buffalo Sabres,New Jersey Devils,,,,
12/28/2011 0:00,12/28/2011 19:35,3003,New York Rangers,Washington Capitals,,,,
12/28/2011 0:00,12/28/2011 20:05,3005,Minnesota Wild,Nashville Predators,,,,
12/28/2011 0:00,12/28/2011 20:35,3007,Los Angeles Kings,Chicago Blackhawks,,,,
12/28/2011 0:00,12/28/2011 21:05,3009,Boston Bruins,Arizona Coyotes,,,,
12/28/2011 0:00,12/28/2011 22:35,3011,Vancouver Canucks,San Jose Sharks,,,,
12/28/2011 0:00,12/28/2011 19:05,3041,Away Goals,Home Goals,,,,
12/27/2011 0:00,12/27/2011 19:00,51,Carolina Hurricanes,Pittsburgh Penguins,192,-210,275,-305
12/27/2011 0:00,12/27/2011 19:00,53,Calgary Flames,Columbus Blue Jackets,-115,106,-126,116
12/27/2011 0:00,12/27/2011 19:30,55,Toronto Maple Leafs,Florida Panthers,111,-120,115,-125
12/27/2011 0:00,12/27/2011 19:30,57,Montreal Canadiens,Ottawa Senators,115,-125,103,-111
12/27/2011 0:00,12/27/2011 19:30,59,Philadelphia Flyers,Tampa Bay Lightning,-145,134,-135,125
12/27/2011 0:00,12/27/2011 19:30,61,St. Louis Blues,Detroit Red Wings,138,-150,156,-170
12/27/2011 0:00,12/27/2011 21:00,63,Winnipeg Jets,Colorado Avalanche,111,-120,113,-122
12/27/2011 0:00,12/27/2011 19:05,91,Away Goals,Home Goals,118,-128,138,-150
12/27/2011 0:00,,1051,Carolina Hurricanes,Pittsburgh Penguins,153,-166,183,-200
12/27/2011 0:00,12/27/2011 19:00,1051,Carolina Hurricanes,Pittsburgh Penguins,153,-166,183,-200
12/27/2011 0:00,12/27/2011 19:00,1053,Calgary Flames,Columbus Blue Jackets,-109,101,-107,-101
12/27/2011 0:00,,1053,Calgary Flames,Columbus Blue Jackets,-109,101,-107,-101
12/27/2011 0:00,,1055,Toronto Maple Leafs,Florida Panthers,104,-112,109,-118
12/27/2011 0:00,12/27/2011 19:30,1055,Toronto Maple Leafs,Florida Panthers,104,-112,109,-118
12/27/2011 0:00,12/27/2011 19:30,1057,Montreal Canadiens,Ottawa Senators,106,-115,-105,-115
12/27/2011 0:00,,1057,Montreal Canadiens,Ottawa Senators,106,-115,-105,-115
12/27/2011 0:00,,1059,Philadelphia Flyers,Tampa Bay Lightning,-127,117,-130,110
12/27/2011 0:00,12/27/2011 19:30,1059,Philadelphia Flyers,Tampa Bay Lightning,-127,117,-130,110
12/27/2011 0:00,12/27/2011 19:30,1061,St. Louis Blues,Detroit Red Wings,122,-132,135,-160
12/27/2011 0:00,,1061,St. Louis Blues,Detroit Red Wings,122,-132,135,-160
12/27/2011 0:00,,1063,Winnipeg Jets,Colorado Avalanche,104,-112,108,-117
12/27/2011 0:00,12/27/2011 21:00,1063,Winnipeg Jets,Colorado Avalanche,104,-112,108,-117
12/27/2011 0:00,12/27/2011 19:05,1091,Away Goals,Home Goals,114,-123,117,-127
12/27/2011 0:00,,1091,Away Goals,Home Goals,114,-123,117,-127
12/27/2011 0:00,12/27/2011 19:00,3051,Carolina Hurricanes,Pittsburgh Penguins,,,,
12/27/2011 0:00,12/27/2011 19:00,3053,Calgary Flames,Columbus Blue Jackets,,,,
12/27/2011 0:00,12/27/2011 19:30,3055,Toronto Maple Leafs,Florida Panthers,,,,
12/27/2011 0:00,12/27/2011 19:30,3057,Montreal Canadiens,Ottawa Senators,,,,
12/27/2011 0:00,12/27/2011 19:30,3059,Philadelphia Flyers,Tampa Bay Lightning,,,,
12/27/2011 0:00,12/27/2011 19:30,3061,St. Louis Blues,Detroit Red Wings,,,,
12/27/2011 0:00,12/27/2011 21:00,3063,Winnipeg Jets,Colorado Avalanche,,,,
12/27/2011 0:00,12/27/2011 19:05,3091,Away Goals,Home Goals,,,,
12/26/2011 0:00,12/26/2011 18:00,1,Colorado Avalanche,Minnesota Wild,120,-130,129,-140
12/26/2011 0:00,12/26/2011 19:00,3,Washington Capitals,Buffalo Sabres,102,-110,-101,-107
12/26/2011 0:00,12/26/2011 19:00,5,New York Islanders,New York Rangers,183,-200,192,-210
12/26/2011 0:00,12/26/2011 19:00,7,New Jersey Devils,Carolina Hurricanes,-103,-105,-110,102
12/26/2011 0:00,12/26/2011 19:30,9,Dallas Stars,St. Louis Blues,152,-165,174,-190
12/26/2011 0:00,12/26/2011 20:00,11,Detroit Red Wings,Nashville Predators,-120,111,-140,129
12/26/2011 0:00,12/26/2011 20:30,13,Columbus Blue Jackets,Chicago Blackhawks,210,-230,236,-260
12/26/2011 0:00,12/26/2011 22:00,15,Edmonton Oilers,Vancouver Canucks,201,-220,210,-230
12/26/2011 0:00,12/26/2011 22:00,17,Arizona Coyotes,Los Angeles Kings,125,-135,139,-151
12/26/2011 0:00,12/26/2011 22:30,19,Anaheim Ducks,San Jose Sharks,206,-225,192,-210
12/26/2011 0:00,12/26/2011 18:05,41,Away Goals,Home Goals,239,-263,245,-270
12/26/2011 0:00,,1001,Colorado Avalanche,Minnesota Wild,109,-118,120,-130
12/26/2011 0:00,12/26/2011 18:00,1001,Colorado Avalanche,Minnesota Wild,109,-118,120,-130
12/26/2011 0:00,12/26/2011 19:00,1003,Washington Capitals,Buffalo Sabres,100,-108,-105,-115
12/26/2011 0:00,,1003,Washington Capitals,Buffalo Sabres,100,-108,-105,-115
12/26/2011 0:00,,1005,New York Islanders,New York Rangers,144,-156,140,-165
12/26/2011 0:00,12/26/2011 19:00,1005,New York Islanders,New York Rangers,144,-156,140,-165
12/26/2011 0:00,12/26/2011 19:00,1007,New Jersey Devils,Carolina Hurricanes,-104,-104,-105,-103
12/26/2011 0:00,,1007,New Jersey Devils,Carolina Hurricanes,-104,-104,-105,-103
12/26/2011 0:00,,1009,Dallas Stars,St. Louis Blues,128,-139,142,-154
12/26/2011 0:00,12/26/2011 19:30,1009,Dallas Stars,St. Louis Blues,128,-139,142,-154
12/26/2011 0:00,12/26/2011 20:00,1011,Detroit Red Wings,Nashville Predators,-112,104,-128,118
12/26/2011 0:00,,1011,Detroit Red Wings,Nashville Predators,-112,104,-128,118
12/26/2011 0:00,,1013,Columbus Blue Jackets,Chicago Blackhawks,152,-165,160,-190
12/26/2011 0:00,12/26/2011 20:30,1013,Columbus Blue Jackets,Chicago Blackhawks,152,-165,160,-190
12/26/2011 0:00,12/26/2011 22:00,1015,Edmonton Oilers,Vancouver Canucks,147,-160,161,-175
12/26/2011 0:00,,1015,Edmonton Oilers,Vancouver Canucks,147,-160,161,-175
12/26/2011 0:00,,1017,Arizona Coyotes,Los Angeles Kings,112,-121,115,-125
12/26/2011 0:00,12/26/2011 22:00,1017,Arizona Coyotes,Los Angeles Kings,112,-121,115,-125
12/26/2011 0:00,12/26/2011 22:30,1019,Anaheim Ducks,San Jose Sharks,152,-165,165,-180
12/26/2011 0:00,,1019,Anaheim Ducks,San Jose Sharks,152,-165,165,-180
12/26/2011 0:00,,1041,Away Goals,Home Goals,174,-190,183,-200
12/26/2011 0:00,12/26/2011 18:05,1041,Away Goals,Home Goals,174,-190,183,-200
12/26/2011 0:00,12/26/2011 18:00,3001,Colorado Avalanche,Minnesota Wild,,,,
12/26/2011 0:00,12/26/2011 19:00,3003,Washington Capitals,Buffalo Sabres,,,,
12/26/2011 0:00,12/26/2011 19:00,3005,New York Islanders,New York Rangers,,,,
12/26/2011 0:00,12/26/2011 19:00,3007,New Jersey Devils,Carolina Hurricanes,,,,
12/26/2011 0:00,12/26/2011 19:30,3009,Dallas Stars,St. Louis Blues,,,,
12/26/2011 0:00,12/26/2011 20:00,3011,Detroit Red Wings,Nashville Predators,,,,
12/26/2011 0:00,12/26/2011 20:30,3013,Columbus Blue Jackets,Chicago Blackhawks,,,,
12/26/2011 0:00,12/26/2011 22:00,3015,Edmonton Oilers,Vancouver Canucks,,,,
12/26/2011 0:00,12/26/2011 22:00,3017,Arizona Coyotes,Los Angeles Kings,,,,
12/26/2011 0:00,12/26/2011 22:30,3019,Anaheim Ducks,San Jose Sharks,,,,
12/26/2011 0:00,12/26/2011 18:05,3041,Away Goals,Home Goals,,,,
12/23/2011 0:00,12/23/2011 19:00,51,Florida Panthers,Boston Bruins,174,-190,249,-275
12/23/2011 0:00,12/23/2011 19:00,53,Toronto Maple Leafs,New York Islanders,-103,-105,104,-113
12/23/2011 0:00,12/23/2011 19:00,55,Ottawa Senators,Carolina Hurricanes,107,-116,107,-116
12/23/2011 0:00,12/23/2011 19:00,57,Washington Capitals,New Jersey Devils,-109,101,-104,-104
12/23/2011 0:00,12/23/2011 19:00,59,Philadelphia Flyers,New York Rangers,106,-115,-120,111
12/23/2011 0:00,12/23/2011 20:30,61,Pittsburgh Penguins,Winnipeg Jets,-117,108,-135,125
12/23/2011 0:00,12/23/2011 20:30,63,Nashville Predators,Dallas Stars,114,-123,114,-123
12/23/2011 0:00,12/23/2011 21:00,65,Tampa Bay Lightning,Colorado Avalanche,115,-125,115,-125
12/23/2011 0:00,12/23/2011 21:00,67,St. Louis Blues,Arizona Coyotes,-107,-101,-133,123
12/23/2011 0:00,12/23/2011 22:00,69,Calgary Flames,Vancouver Canucks,206,-225,254,-280
12/23/2011 0:00,12/23/2011 22:30,71,Los Angeles Kings,San Jose Sharks,147,-160,156,-169
12/23/2011 0:00,12/23/2011 19:05,91,Away Goals,Home Goals,153,-166,174,-190
12/23/2011 0:00,,1051,Florida Panthers,Boston Bruins,142,-154,174,-190
12/23/2011 0:00,12/23/2011 19:00,1051,Florida Panthers,Boston Bruins,142,-154,174,-190
12/23/2011 0:00,12/23/2011 19:00,1053,Toronto Maple Leafs,New York Islanders,-104,-104,-125,105
12/23/2011 0:00,,1053,Toronto Maple Leafs,New York Islanders,-104,-104,-125,105
12/23/2011 0:00,,1055,Ottawa Senators,Carolina Hurricanes,102,-110,-115,-105
12/23/2011 0:00,12/23/2011 19:00,1055,Ottawa Senators,Carolina Hurricanes,102,-110,-115,-105
12/23/2011 0:00,12/23/2011 19:00,1057,Washington Capitals,New Jersey Devils,-104,-104,-106,-102
12/23/2011 0:00,,1057,Washington Capitals,New Jersey Devils,-104,-104,-106,-102
12/23/2011 0:00,,1059,Philadelphia Flyers,New York Rangers,101,-109,-110,-110
12/23/2011 0:00,12/23/2011 19:00,1059,Philadelphia Flyers,New York Rangers,101,-109,-110,-110
12/23/2011 0:00,12/23/2011 20:30,1061,Pittsburgh Penguins,Winnipeg Jets,-114,105,-125,115
12/23/2011 0:00,,1061,Pittsburgh Penguins,Winnipeg Jets,-114,105,-125,115
12/23/2011 0:00,,1063,Nashville Predators,Dallas Stars,107,-116,106,-115
12/23/2011 0:00,12/23/2011 20:30,1063,Nashville Predators,Dallas Stars,107,-116,106,-115
12/23/2011 0:00,12/23/2011 21:00,1065,Tampa Bay Lightning,Colorado Avalanche,106,-115,108,-117
12/23/2011 0:00,,1065,Tampa Bay Lightning,Colorado Avalanche,106,-115,108,-117
12/23/2011 0:00,,1067,St. Louis Blues,Arizona Coyotes,-107,-101,-115,106
12/23/2011 0:00,12/23/2011 21:00,1067,St. Louis Blues,Arizona Coyotes,-107,-101,-115,106
12/23/2011 0:00,12/23/2011 22:00,1069,Calgary Flames,Vancouver Canucks,161,-175,175,-210
12/23/2011 0:00,,1069,Calgary Flames,Vancouver Canucks,161,-175,175,-210
12/23/2011 0:00,,1071,Los Angeles Kings,San Jose Sharks,126,-137,135,-160
12/23/2011 0:00,12/23/2011 22:30,1071,Los Angeles Kings,San Jose Sharks,126,-137,135,-160
12/23/2011 0:00,12/23/2011 19:05,1091,Away Goals,Home Goals,135,-146,145,-157
12/23/2011 0:00,,1091,Away Goals,Home Goals,135,-146,145,-157
12/23/2011 0:00,12/23/2011 19:00,3051,Florida Panthers,Boston Bruins,,,,
12/23/2011 0:00,12/23/2011 19:00,3053,Toronto Maple Leafs,New York Islanders,,,,
12/23/2011 0:00,12/23/2011 19:00,3055,Ottawa Senators,Carolina Hurricanes,,,,
12/23/2011 0:00,12/23/2011 19:00,3057,Washington Capitals,New Jersey Devils,,,,
12/23/2011 0:00,12/23/2011 19:00,3059,Philadelphia Flyers,New York Rangers,,,,
12/23/2011 0:00,12/23/2011 20:30,3061,Pittsburgh Penguins,Winnipeg Jets,,,,
12/23/2011 0:00,12/23/2011 20:30,3063,Nashville Predators,Dallas Stars,,,,
12/23/2011 0:00,12/23/2011 21:00,3065,Tampa Bay Lightning,Colorado Avalanche,,,,
12/23/2011 0:00,12/23/2011 21:00,3067,St. Louis Blues,Arizona Coyotes,,,,
12/23/2011 0:00,12/23/2011 22:00,3069,Calgary Flames,Vancouver Canucks,,,,
12/23/2011 0:00,12/23/2011 22:30,3071,Los Angeles Kings,San Jose Sharks,,,,
12/23/2011 0:00,12/23/2011 19:05,3091,Away Goals,Home Goals,,,,
12/22/2011 0:00,12/22/2011 19:00,1,Buffalo Sabres,Toronto Maple Leafs,125,-135,130,-141
12/22/2011 0:00,12/22/2011 19:00,3,New York Islanders,New York Rangers,156,-170,172,-187
12/22/2011 0:00,12/22/2011 19:30,5,Florida Panthers,Ottawa Senators,-106,-102,114,-123
12/22/2011 0:00,12/22/2011 20:00,7,Columbus Blue Jackets,Nashville Predators,156,-170,148,-161
12/22/2011 0:00,12/22/2011 20:30,9,Montreal Canadiens,Winnipeg Jets,115,-125,133,-144
